,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
103,169144198360,0.0571899,-0.307129,-0.43432600000000005,0.844849,0.466797,0.34081999999999996,0.725586,6.375,-14.0,35.1875,0.42415600000000003,-0.488472,-1.05693
104,169144222759,0.053833000000000006,-0.310425,-0.42889399999999994,0.846619,0.45654300000000003,0.350098,0.7124020000000001,-0.9375,-17.75,37.9375,0.419493,-0.500023,-1.04641
105,169144244813,0.04895019999999999,-0.313538,-0.423706,0.848389,0.45605500000000004,0.35693400000000003,0.715332,-10.0625,-21.75,40.3125,0.41174499999999997,-0.5126890000000001,-1.0357299999999998
106,169144258450,0.0423584,-0.316772,-0.418579,0.8500979999999999,0.48291000000000006,0.32666,0.7617189999999999,-15.75,-27.1875,42.0,0.400832,-0.527199,-1.02463
107,169144274650,0.0349731,-0.32055700000000004,-0.41326899999999994,0.8516239999999999,0.508301,0.274414,0.793945,-14.6875,-32.4375,41.9375,0.388863,-0.543437,-1.0132299999999999
108,169144304822,0.0286865,-0.324829,-0.407898,0.852844,0.492188,0.265625,0.8085939999999999,-7.875,-35.4375,40.875,0.379404,-0.559373,-1.00247
109,169144318380,0.0239868,-0.329773,-0.401978,0.8538819999999999,0.47021499999999994,0.272461,0.840332,2.6875,-38.5625,40.9375,0.373366,-0.575066,-0.9915930000000001
110,169144334149,0.020080599999999997,-0.335388,-0.396057,0.8545530000000001,0.48779300000000003,0.259277,0.8779299999999999,9.3125,-42.125,38.6875,0.369655,-0.59114,-0.981733
111,169144357378,0.016479499999999998,-0.34173600000000004,-0.39032,0.854736,0.5507810000000001,0.245117,0.8764649999999999,12.625,-43.75,34.625,0.367595,-0.608118,-0.973266
112,169144378541,0.0134888,-0.348938,-0.384766,0.8544309999999999,0.6137699999999999,0.25293000000000004,0.8417969999999999,16.1875,-44.1875,30.625,0.368042,-0.625999,-0.966593
